
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
9.55089378e+00, -4.86275285e-01, 1.01503059e-01, 1.43885279e+01
9.55138683e+00, -5.06518066e-01, 1.01503059e-01, 1.43808928e+01
4.45303249e+00, -6.31896198e-01, 1.01503059e-01, 1.43805733e+01
4.42823792e+00, -6.28741860e-01, 1.01503059e-01, 1.43812065e+01
-4.68497038e-01, 1.22571123e+00, 1.01503059e-01, 1.46864948e+01
-4.54944611e-01, 1.23674202e+00, 1.01503059e-01, 1.46917324e+01
-4.75701630e-01, 1.24012828e+00, 1.01503059e-01, 1.46832075e+01
4.21257877e+00, -6.02220416e-01, 1.01503059e-01, 1.43953323e+01
4.20245743e+00, -5.84358215e-01, 1.01503059e-01, 1.43973169e+01
4.19921541e+00, -6.09622240e-01, 1.01503059e-01, 1.43928394e+01
4.32602501e+00, 4.29494649e-01, 1.01503059e-01, 1.40825758e+01
4.34247398e+00, 4.36696440e-01, 1.01503059e-01, 1.40483408e+01
4.33093786e+00, 4.49335217e-01, 1.01503059e-01, 1.38555422e+01
7.85611439e+00, -5.30943573e-01, 1.01503059e-01, 1.43509083e+01
7.85076141e+00, -5.17044425e-01, 1.01503059e-01, 1.43546839e+01
7.84717369e+00, -5.39705932e-01, 1.01503059e-01, 1.43482027e+01
7.57735372e-01, -1.30217695e+00, 1.01503059e-01, 1.45772219e+01
7.43628204e-01, -1.30587316e+00, 1.01503059e-01, 1.45806608e+01
7.60548353e-01, -1.32076526e+00, 1.01503059e-01, 1.45785027e+01
9.69074821e+00, -4.79492575e-01, 1.01503059e-01, 1.43918915e+01
9.67164898e+00, -4.81397659e-01, 1.01503059e-01, 1.43915243e+01
9.68237305e+00, -5.01014471e-01, 1.01503059e-01, 1.43839417e+01
7.64225340e+00, -5.86806953e-01, 1.01503059e-01, 1.43284636e+01
7.62707472e+00, -5.88450849e-01, 1.01503059e-01, 1.43283424e+01
7.63667870e+00, -6.04218364e-01, 1.01503059e-01, 1.43231792e+01
4.93126535e+00, -6.02681100e-01, 1.01503059e-01, 1.43602057e+01
4.91424751e+00, -6.06147289e-01, 1.01503059e-01, 1.43612614e+01
4.92925882e+00, -6.24851704e-01, 1.01503059e-01, 1.43619108e+01
6.59977770e+00, -5.89130580e-01, 1.01503059e-01, 1.43420229e+01
6.58197975e+00, -5.94661534e-01, 1.01503059e-01, 1.43423061e+01
6.59251785e+00, -6.07195139e-01, 1.01503059e-01, 1.43424263e+01
6.27240992e+00, 4.61084485e-01, 1.01503059e-01, 1.43714561e+01
6.25720978e+00, 4.55837727e-01, 1.01503059e-01, 1.43717461e+01
6.26163864e+00, 4.37220037e-01, 1.01503059e-01, 1.43704205e+01
2.82989049e+00, -5.79320848e-01, 1.01503059e-01, 1.42798767e+01
2.82983017e+00, -6.01000309e-01, 1.01503059e-01, 1.42876043e+01
2.83863902e+00, -5.93734920e-01, 1.01503059e-01, 1.42811508e+01
8.15029526e+00, -5.19490778e-01, 1.01503059e-01, 1.43568287e+01
8.13115597e+00, -5.17859340e-01, 1.01503059e-01, 1.43574333e+01
8.13776588e+00, -5.39429426e-01, 1.01503059e-01, 1.43503408e+01
4.99049044e+00, 4.50505704e-01, 1.01503059e-01, 1.43930607e+01
5.01233053e+00, 4.50789839e-01, 1.01503059e-01, 1.43968449e+01
4.99681425e+00, 4.71735537e-01, 1.01503059e-01, 1.43649263e+01
1.12438698e+01, -3.39655936e-01, 1.01503059e-01, 1.43070230e+01
1.12251453e+01, -3.30693543e-01, 1.01503059e-01, 1.43055515e+01
1.12245245e+01, -3.49547863e-01, 1.01503059e-01, 1.43107033e+01
3.98678827e+00, -5.83592892e-01, 1.01503059e-01, 1.44057913e+01
3.97974443e+00, -5.68646252e-01, 1.01503059e-01, 1.44083204e+01
3.97817826e+00, -5.91546655e-01, 1.01503059e-01, 1.44024448e+01
1.25085878e+01, -1.72412291e-01, 1.01503059e-01, 1.42879601e+01
1.25293818e+01, -1.84213787e-01, 1.01503059e-01, 1.42870598e+01
1.25292492e+01, -1.64503917e-01, 1.01503059e-01, 1.42895298e+01
4.15464211e+00, 4.08662349e-01, 1.01503059e-01, 1.40455093e+01
4.17485046e+00, 4.05176520e-01, 1.01503059e-01, 1.41057720e+01
4.16360331e+00, 4.27647144e-01, 1.01503059e-01, 1.38296671e+01
8.87216759e+00, -4.78749096e-01, 1.01503059e-01, 1.43834515e+01
8.88399029e+00, -4.83672023e-01, 1.01503059e-01, 1.43818979e+01
8.87870216e+00, -4.62151706e-01, 1.01503059e-01, 1.43882809e+01
7.83319807e+00, -4.57981110e-01, 1.01503059e-01, 1.43727455e+01
7.81281233e+00, -4.61520374e-01, 1.01503059e-01, 1.43716822e+01
7.82871008e+00, -4.81771231e-01, 1.01503059e-01, 1.43668566e+01
5.61675644e+00, 4.46633339e-01, 1.01503059e-01, 1.43939238e+01
5.63094616e+00, 4.44371641e-01, 1.01503059e-01, 1.43946524e+01
5.62539768e+00, 4.67402130e-01, 1.01503059e-01, 1.43961916e+01
6.27197504e-01, -1.28472781e+00, 1.01503059e-01, 1.45752831e+01
6.08544946e-01, -1.29986787e+00, 1.01503059e-01, 1.45754423e+01
6.33090913e-01, -1.30400908e+00, 1.01503059e-01, 1.45795527e+01
2.75275874e+00, -5.28505266e-01, 1.01503059e-01, 1.43161974e+01
2.75600958e+00, -5.12061834e-01, 1.01503059e-01, 1.43304510e+01
2.74145985e+00, -5.06967127e-01, 1.01503059e-01, 1.43320513e+01
1.79445946e+00, 3.39596301e-01, 1.01503059e-01, 1.06843786e+01
1.81185579e+00, 3.36417764e-01, 1.01503059e-01, 1.03511543e+01
1.80467415e+00, 3.57887536e-01, 1.01503059e-01, 1.05467148e+01
3.20747662e+00, 3.56942177e-01, 1.01503059e-01, 1.25489597e+01
3.19724417e+00, 3.37953687e-01, 1.01503059e-01, 1.26942940e+01
3.21722245e+00, 3.35079312e-01, 1.01503059e-01, 1.26350555e+01
2.46636319e+00, -5.16436398e-01, 1.01503059e-01, 1.43503857e+01
2.47462606e+00, -5.01214385e-01, 1.01503059e-01, 1.43481922e+01
2.45742130e+00, -4.96211261e-01, 1.01503059e-01, 1.43506327e+01
6.25047731e+00, -4.98233050e-01, 1.01503059e-01, 1.43752880e+01
6.26073503e+00, -5.11901379e-01, 1.01503059e-01, 1.43712931e+01
6.26993942e+00, -4.95688796e-01, 1.01503059e-01, 1.43757925e+01
1.16001406e+01, -2.33857170e-01, 1.01503059e-01, 1.42703495e+01
1.15819740e+01, -2.30319291e-01, 1.01503059e-01, 1.42702494e+01
1.15915823e+01, -2.53383607e-01, 1.01503059e-01, 1.42729921e+01
4.68585825e+00, -5.30833364e-01, 1.01503059e-01, 1.43656540e+01
4.67744780e+00, -5.09940982e-01, 1.01503059e-01, 1.43729105e+01
4.67074299e+00, -5.31560600e-01, 1.01503059e-01, 1.43653688e+01
4.22987890e+00, -5.03281951e-01, 1.01503059e-01, 1.43611183e+01
4.21333504e+00, -5.01118183e-01, 1.01503059e-01, 1.43609209e+01
4.22073984e+00, -5.23518562e-01, 1.01503059e-01, 1.43683128e+01
3.61605334e+00, -4.93940920e-01, 1.01503059e-01, 1.43961983e+01
3.60195827e+00, -4.91783798e-01, 1.01503059e-01, 1.43973951e+01
3.60636973e+00, -5.04778504e-01, 1.01503059e-01, 1.44047174e+01
9.09597397e+00, 2.57110834e-01, 1.01503059e-01, 1.42909021e+01
9.07854939e+00, 2.54094273e-01, 1.01503059e-01, 1.42901068e+01
9.08964539e+00, 2.35187709e-01, 1.01503059e-01, 1.42856932e+01
1.16893854e+01, 2.87125241e-02, 1.01503059e-01, 1.42823257e+01
1.17048321e+01, 3.17746550e-02, 1.01503059e-01, 1.42833395e+01
1.16954889e+01, 5.26876226e-02, 1.01503059e-01, 1.42851191e+01
9.82340515e-01, 1.01466501e+00, 1.01503059e-01, 1.51246805e+01
9.96623814e-01, 1.01201200e+00, 1.01503059e-01, 1.51271791e+01
9.95507419e-01, 1.03382063e+00, 1.01503059e-01, 1.51130762e+01
-6.09246254e-01, 9.13739204e-01, 1.01503059e-01, 1.46241207e+01
-6.02716565e-01, 9.31398332e-01, 1.01503059e-01, 1.46286821e+01
-6.23354971e-01, 9.34246302e-01, 1.01503059e-01, 1.46219702e+01
8.82891464e+00, 2.48971567e-01, 1.01503059e-01, 1.42906828e+01
8.81677532e+00, 2.70183504e-01, 1.01503059e-01, 1.42946405e+01
8.81053925e+00, 2.45539322e-01, 1.01503059e-01, 1.42901936e+01
3.95374393e+00, -5.03321946e-01, 1.01503059e-01, 1.43696499e+01
3.94522023e+00, -4.85837460e-01, 1.01503059e-01, 1.43614197e+01
3.94131708e+00, -5.11822581e-01, 1.01503059e-01, 1.43770351e+01
9.60624218e+00, 2.35289052e-01, 1.01503059e-01, 1.42838078e+01
9.62507057e+00, 2.36641899e-01, 1.01503059e-01, 1.42844162e+01
9.61253548e+00, 2.58459955e-01, 1.01503059e-01, 1.42905626e+01
2.54783940e+00, 2.70048440e-01, 1.01503059e-01, 1.09457216e+01
2.56786847e+00, 2.68870175e-01, 1.01503059e-01, 1.09588223e+01
2.55732512e+00, 2.90990859e-01, 1.01503059e-01, 1.10358572e+01
6.55857754e+00, -4.36586082e-01, 1.01503059e-01, 1.43922501e+01
6.56541109e+00, -4.46710169e-01, 1.01503059e-01, 1.43897257e+01
6.58159018e+00, -4.43444610e-01, 1.01503059e-01, 1.43905373e+01
1.17822683e+00, 8.34366322e-01, 1.01503059e-01, 1.50833626e+01
1.18137693e+00, 8.51340294e-01, 1.01503059e-01, 1.50696173e+01
1.16167617e+00, 8.49559426e-01, 1.01503059e-01, 1.50958090e+01
1.57743979e+00, 3.37429196e-01, 1.01503059e-01, 1.40262890e+01
1.57004774e+00, 3.56871903e-01, 1.01503059e-01, 1.40858240e+01
1.55842459e+00, 3.39861721e-01, 1.01503059e-01, 1.41913681e+01
1.70872641e+00, 2.00273469e-01, 1.01503059e-01, 1.07352753e+01
1.69196808e+00, 2.26868629e-01, 1.01503059e-01, 1.11060791e+01
1.68848240e+00, 1.98040143e-01, 1.01503059e-01, 1.05647993e+01
5.82062101e+00, 3.35320085e-01, 1.01503059e-01, 1.43876657e+01
5.80717468e+00, 3.40825766e-01, 1.01503059e-01, 1.43877335e+01
5.81251907e+00, 3.17354560e-01, 1.01503059e-01, 1.43873930e+01
1.20085173e+01, -1.03388838e-01, 1.01503059e-01, 1.42832565e+01
1.19875536e+01, -1.11637741e-01, 1.01503059e-01, 1.42816696e+01
1.20085716e+01, -1.19089149e-01, 1.01503059e-01, 1.42815552e+01
1.15436995e+00, 8.27532887e-01, 1.01503059e-01, 1.51216774e+01
1.13844836e+00, 8.41706038e-01, 1.01503059e-01, 1.51316843e+01
1.13497591e+00, 8.23960066e-01, 1.01503059e-01, 1.51451130e+01
1.10593641e+00, 8.56813014e-01, 1.01503059e-01, 1.51558962e+01
1.12270892e+00, 8.44841421e-01, 1.01503059e-01, 1.51465721e+01
1.12596309e+00, 8.63242567e-01, 1.01503059e-01, 1.51350546e+01
1.20468903e+00, -8.16196680e-01, 1.01503059e-01, 1.46816177e+01
1.22134042e+00, -8.00522447e-01, 1.01503059e-01, 1.46897793e+01
1.20030975e+00, -8.00471842e-01, 1.01503059e-01, 1.46940422e+01
1.18317776e+01, -7.51727223e-02, 1.01503059e-01, 1.42797890e+01
1.18233004e+01, -5.52133322e-02, 1.01503059e-01, 1.42806301e+01
1.18165522e+01, -7.49440566e-02, 1.01503059e-01, 1.42791529e+01
6.99267149e+00, 3.03433686e-01, 1.01503059e-01, 1.43371277e+01
7.00327682e+00, 3.19985509e-01, 1.01503059e-01, 1.43365059e+01
6.98817492e+00, 3.27285111e-01, 1.01503059e-01, 1.43372688e+01
1.37852097e+00, 5.90319633e-01, 1.01503059e-01, 1.48155098e+01
1.39405119e+00, 5.89721799e-01, 1.01503059e-01, 1.47542515e+01
1.38797355e+00, 6.14663720e-01, 1.01503059e-01, 1.47721472e+01
1.40035224e+00, 5.69535434e-01, 1.01503059e-01, 1.47298260e+01
1.38597929e+00, 5.69256127e-01, 1.01503059e-01, 1.47868948e+01
-1.12117209e-01, -1.20110881e+00, 1.01503059e-01, 1.42121782e+01
-1.24556780e-01, -1.21470213e+00, 1.01503059e-01, 1.42130299e+01
-1.06717683e-01, -1.21954346e+00, 1.01503059e-01, 1.42185726e+01
6.62087059e+00, 3.12504500e-01, 1.01503059e-01, 1.43544846e+01
6.62852669e+00, 2.96880692e-01, 1.01503059e-01, 1.43541784e+01
6.63001204e+00, 3.19625258e-01, 1.01503059e-01, 1.43544044e+01
3.95665812e+00, 2.36060113e-01, 1.01503059e-01, 1.42680788e+01
3.96251655e+00, 2.53775030e-01, 1.01503059e-01, 1.42645674e+01
3.95223594e+00, 2.63390511e-01, 1.01503059e-01, 1.42594004e+01
4.59195232e+00, -4.18836504e-01, 1.01503059e-01, 1.44200153e+01
4.57351398e+00, -4.17096823e-01, 1.01503059e-01, 1.44199324e+01
4.58240986e+00, -4.39672202e-01, 1.01503059e-01, 1.44136477e+01
-6.86743259e-01, -5.34280598e-01, 1.01503059e-01, 1.39317513e+01
-6.95979238e-01, -5.54043531e-01, 1.01503059e-01, 1.39442701e+01
-6.75701618e-01, -5.49272001e-01, 1.01503059e-01, 1.39299555e+01
1.60001886e+00, -3.83890510e-01, 1.01503059e-01, 1.44581528e+01
1.57945931e+00, -3.74632865e-01, 1.01503059e-01, 1.44571476e+01
1.58050191e+00, -3.92714202e-01, 1.01503059e-01, 1.44724092e+01
1.25893295e+00, -7.77352870e-01, 1.01503059e-01, 1.46939859e+01
1.28156066e+00, -7.84255981e-01, 1.01503059e-01, 1.46849947e+01
1.27670419e+00, -7.67654121e-01, 1.01503059e-01, 1.46951752e+01
1.34335053e+00, -6.63606524e-01, 1.01503059e-01, 1.47117720e+01
1.35274911e+00, -6.47525311e-01, 1.01503059e-01, 1.47129135e+01
1.33784127e+00, -6.47773266e-01, 1.01503059e-01, 1.47211361e+01
9.84576821e-01, -1.02707255e+00, 1.01503059e-01, 1.45740223e+01
9.70172226e-01, -1.02904081e+00, 1.01503059e-01, 1.45751400e+01
9.79144096e-01, -1.04896092e+00, 1.01503059e-01, 1.45676479e+01
9.19440448e-01, 9.32160795e-01, 1.01503059e-01, 1.51926727e+01
9.36079979e-01, 9.12537217e-01, 1.01503059e-01, 1.52043839e+01
9.38027382e-01, 9.30794060e-01, 1.01503059e-01, 1.51919422e+01
3.74143451e-01, 1.16811788e+00, 1.01503059e-01, 1.49619999e+01
3.75585467e-01, 1.19301307e+00, 1.01503059e-01, 1.49428930e+01
3.58972639e-01, 1.17505658e+00, 1.01503059e-01, 1.49606724e+01
-6.18363023e-01, -6.84623897e-01, 1.01503059e-01, 1.39574480e+01
-5.98471761e-01, -6.80189848e-01, 1.01503059e-01, 1.39462099e+01
-6.11066222e-01, -6.64230764e-01, 1.01503059e-01, 1.39446287e+01
1.16459370e+01, -9.20332521e-02, 1.01503059e-01, 1.42721004e+01
1.16230164e+01, -1.00791946e-01, 1.01503059e-01, 1.42711954e+01
1.16426535e+01, -1.10376254e-01, 1.01503059e-01, 1.42713079e+01
8.29814255e-01, 9.29766595e-01, 1.01503059e-01, 1.51843433e+01
8.28932226e-01, 9.45951462e-01, 1.01503059e-01, 1.51693935e+01
8.15132201e-01, 9.38225567e-01, 1.01503059e-01, 1.51755257e+01
-3.59756768e-01, -9.27860200e-01, 1.01503059e-01, 1.40417404e+01
-3.62102091e-01, -9.04206753e-01, 1.01503059e-01, 1.40301037e+01
-3.81432742e-01, -9.11308467e-01, 1.01503059e-01, 1.40336123e+01
7.94385254e-01, -1.01003647e+00, 1.01503059e-01, 1.45847282e+01
7.97030985e-01, -9.88252223e-01, 1.01503059e-01, 1.45885754e+01
7.80356109e-01, -9.93621290e-01, 1.01503059e-01, 1.45858707e+01
8.26294899e-01, -9.79587317e-01, 1.01503059e-01, 1.45950937e+01
8.37468863e-01, -9.96468246e-01, 1.01503059e-01, 1.45917301e+01
8.42233062e-01, -9.74706709e-01, 1.01503059e-01, 1.45975876e+01
3.80565619e+00, 1.88137278e-01, 1.01503059e-01, 1.42864599e+01
3.79462552e+00, 1.96286634e-01, 1.01503059e-01, 1.42860594e+01
3.79843450e+00, 1.68971792e-01, 1.01503059e-01, 1.42861261e+01
1.09668646e+01, -7.17537403e-02, 1.01503059e-01, 1.42608156e+01
1.09544458e+01, -8.90188664e-02, 1.01503059e-01, 1.42623787e+01
1.09711914e+01, -9.02655199e-02, 1.01503059e-01, 1.42624111e+01
1.01038110e+00, -9.62645650e-01, 1.01503059e-01, 1.46038542e+01
9.97618973e-01, -9.61983204e-01, 1.01503059e-01, 1.46050415e+01
1.00015867e+00, -9.83714879e-01, 1.01503059e-01, 1.45929241e+01
-5.64944804e-01, 7.28829682e-01, 1.01503059e-01, 1.46120062e+01
-5.57195663e-01, 7.50657201e-01, 1.01503059e-01, 1.46196623e+01
-5.78678846e-01, 7.41449118e-01, 1.01503059e-01, 1.46084528e+01
1.08862276e+01, -1.10693842e-01, 1.01503059e-01, 1.42660246e+01
1.09050093e+01, -1.09484762e-01, 1.01503059e-01, 1.42655439e+01
1.08907776e+01, -9.13166553e-02, 1.01503059e-01, 1.42639627e+01
1.05839996e+01, -8.38699117e-02, 1.01503059e-01, 1.42682629e+01
1.06024132e+01, -8.40203017e-02, 1.01503059e-01, 1.42679262e+01
1.05963316e+01, -6.24524467e-02, 1.01503059e-01, 1.42643824e+01
6.35192394e-01, -1.01994765e+00, 1.01503059e-01, 1.45542898e+01
6.31243765e-01, -1.00318503e+00, 1.01503059e-01, 1.45503111e+01
6.14944816e-01, -1.01587498e+00, 1.01503059e-01, 1.45482731e+01
9.99375057e+00, -1.29890442e-01, 1.01503059e-01, 1.43041630e+01
9.99380207e+00, -1.10554323e-01, 1.01503059e-01, 1.42987480e+01
9.97393990e+00, -1.19288974e-01, 1.01503059e-01, 1.43022766e+01
3.72076917e+00, -3.37091058e-01, 1.01503059e-01, 1.43393707e+01
3.72190046e+00, -3.18164915e-01, 1.01503059e-01, 1.43400745e+01
3.70162559e+00, -3.26032907e-01, 1.01503059e-01, 1.43377743e+01
1.00253286e+01, -5.23068421e-02, 1.01503059e-01, 1.42798395e+01
1.00363455e+01, -6.99169785e-02, 1.01503059e-01, 1.42844067e+01
1.00438719e+01, -5.00361212e-02, 1.01503059e-01, 1.42786541e+01
-7.40013838e-01, -3.55807573e-01, 1.01503059e-01, 1.39355106e+01
-7.35508800e-01, -3.79911840e-01, 1.01503059e-01, 1.39338827e+01
-7.23781526e-01, -3.69143635e-01, 1.01503059e-01, 1.39234791e+01
1.84428036e+00, -1.91557571e-01, 1.01503059e-01, 1.45447617e+01
1.82622051e+00, -1.93115413e-01, 1.01503059e-01, 1.45089188e+01
1.83717394e+00, -2.11706251e-01, 1.01503059e-01, 1.45073605e+01
1.02144489e+01, -8.13717991e-02, 1.01503059e-01, 1.42800312e+01
1.02219200e+01, -1.02276444e-01, 1.01503059e-01, 1.42845469e+01
1.02338409e+01, -8.00960958e-02, 1.01503059e-01, 1.42790318e+01
-7.53606915e-01, -2.32981160e-01, 1.01503059e-01, 1.39541340e+01
-7.39056885e-01, -2.22114787e-01, 1.01503059e-01, 1.39449463e+01
-7.61375964e-01, -2.13565424e-01, 1.01503059e-01, 1.39640017e+01
7.15652227e+00, -3.49116236e-01, 1.01503059e-01, 1.43933983e+01
7.16406965e+00, -3.25429738e-01, 1.01503059e-01, 1.43951836e+01
7.14430857e+00, -3.27064037e-01, 1.01503059e-01, 1.43952379e+01
