
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
6.77710962e+00, -1.16011292e-01, 1.01503059e-01, 1.43997736e+01
7.16664648e+00, -1.15512207e-01, 1.01503059e-01, 1.44031143e+01
7.14748812e+00, -1.14423603e-01, 1.01503059e-01, 1.44033928e+01
5.27100706e+00, -1.17197253e-01, 1.01503059e-01, 1.43018074e+01
7.18612099e+00, -1.16718695e-01, 1.01503059e-01, 1.44027967e+01
6.77497101e+00, -9.73232388e-02, 1.01503059e-01, 1.44015999e+01
7.16980886e+00, -3.24688926e-02, 1.01503059e-01, 1.44077415e+01
7.18844748e+00, -3.47312503e-02, 1.01503059e-01, 1.44076033e+01
5.60069561e+00, -6.33028476e-03, 1.01503059e-01, 1.43212996e+01
5.59983921e+00, -2.54897941e-02, 1.01503059e-01, 1.43211050e+01
5.59937334e+00, -4.47464958e-02, 1.01503059e-01, 1.43194923e+01
7.20719051e+00, -3.67179811e-02, 1.01503059e-01, 1.44074535e+01
7.22604227e+00, -3.77748981e-02, 1.01503059e-01, 1.44072943e+01
5.64371967e+00, 3.01613137e-02, 1.01503059e-01, 1.43232412e+01
5.25383854e+00, -2.73152348e-02, 1.01503059e-01, 1.43004808e+01
5.23217106e+00, -6.50385097e-02, 1.01503059e-01, 1.43016224e+01
5.71505833e+00, -7.26817027e-02, 1.01503059e-01, 1.43253670e+01
5.73471117e+00, -7.57131428e-02, 1.01503059e-01, 1.43271952e+01
5.39810276e+00, -1.11105345e-01, 1.01503059e-01, 1.43020563e+01
5.39662457e+00, -9.09040272e-02, 1.01503059e-01, 1.43033247e+01
5.37441158e+00, -7.23575652e-02, 1.01503059e-01, 1.43042269e+01
5.39535570e+00, -7.08717406e-02, 1.01503059e-01, 1.43051662e+01
5.29377460e+00, -1.54367298e-01, 1.01503059e-01, 1.43037252e+01
5.23361969e+00, -4.62379530e-02, 1.01503059e-01, 1.43011141e+01
3.94297600e+00, -1.24788038e-01, 1.01503059e-01, 1.43123159e+01
3.94935727e+00, -1.05820984e-01, 1.01503059e-01, 1.43102312e+01
3.96507215e+00, -1.07179329e-01, 1.01503059e-01, 1.43112049e+01
3.96249938e+00, -1.27043009e-01, 1.01503059e-01, 1.43131161e+01
3.97248125e+00, -8.44765529e-02, 1.01503059e-01, 1.43083611e+01
3.95249081e+00, -8.49412084e-02, 1.01503059e-01, 1.43067131e+01
3.93372321e+00, -8.49351063e-02, 1.01503059e-01, 1.43057089e+01
6.78031492e+00, -1.53884396e-01, 1.01503059e-01, 1.43956032e+01
5.19106865e+00, -9.00903866e-02, 1.01503059e-01, 1.43028059e+01
5.19059896e+00, -1.11538716e-01, 1.01503059e-01, 1.43036232e+01
5.21042490e+00, -1.12768620e-01, 1.01503059e-01, 1.43032770e+01
5.17003727e+00, -8.99934247e-02, 1.01503059e-01, 1.43031654e+01
5.17010880e+00, -1.11039184e-01, 1.01503059e-01, 1.43041267e+01
5.19013405e+00, -1.32792130e-01, 1.01503059e-01, 1.43048687e+01
5.17003679e+00, -1.32192120e-01, 1.01503059e-01, 1.43055286e+01
5.14954138e+00, -1.10819459e-01, 1.01503059e-01, 1.43047676e+01
5.14986086e+00, -1.31606266e-01, 1.01503059e-01, 1.43062878e+01
5.17010832e+00, -1.53348908e-01, 1.01503059e-01, 1.43078527e+01
5.15000868e+00, -1.52650326e-01, 1.01503059e-01, 1.43086691e+01
5.12924290e+00, -1.09932728e-01, 1.01503059e-01, 1.43055210e+01
5.79412842e+00, -6.01550266e-02, 1.01503059e-01, 1.43343458e+01
5.77511358e+00, -8.15888122e-02, 1.01503059e-01, 1.43310127e+01
5.75448370e+00, -7.92259648e-02, 1.01503059e-01, 1.43290787e+01
5.25045824e+00, -1.17820993e-01, 1.01503059e-01, 1.43023930e+01
5.23018360e+00, -1.15675837e-01, 1.01503059e-01, 1.43029127e+01
4.71309710e+00, -9.03055966e-02, 1.01503059e-01, 1.43338041e+01
4.69209099e+00, -9.02270824e-02, 1.01503059e-01, 1.43351297e+01
4.69319582e+00, -1.10430859e-01, 1.01503059e-01, 1.43355379e+01
4.71432066e+00, -1.10457063e-01, 1.01503059e-01, 1.43342314e+01
4.67240286e+00, -1.09775677e-01, 1.01503059e-01, 1.43367167e+01
4.67141485e+00, -8.94687846e-02, 1.01503059e-01, 1.43362999e+01
4.69073248e+00, -6.96891919e-02, 1.01503059e-01, 1.43346472e+01
4.71171045e+00, -7.02688918e-02, 1.01503059e-01, 1.43333416e+01
4.67034674e+00, -6.88410327e-02, 1.01503059e-01, 1.43357935e+01
5.21240139e+00, -6.75601065e-02, 1.01503059e-01, 1.43018656e+01
5.35280228e+00, -5.35267815e-02, 1.01503059e-01, 1.43040628e+01
5.79326057e+00, -3.88682708e-02, 1.01503059e-01, 1.43357182e+01
5.69658375e+00, -8.66807997e-02, 1.01503059e-01, 1.43223238e+01
5.14932060e+00, -8.98715630e-02, 1.01503059e-01, 1.43036366e+01
5.61843920e+00, -6.34372979e-02, 1.01503059e-01, 1.43183746e+01
6.83110762e+00, -8.67100954e-02, 1.01503059e-01, 1.44038858e+01
6.81336308e+00, -8.00314993e-02, 1.01503059e-01, 1.44037895e+01
6.79332829e+00, -7.96290562e-02, 1.01503059e-01, 1.44034805e+01
5.27197742e+00, -1.35941237e-01, 1.01503059e-01, 1.43026056e+01
5.21035719e+00, -1.33889213e-01, 1.01503059e-01, 1.43043032e+01
5.41841507e+00, -1.09789245e-01, 1.01503059e-01, 1.43025637e+01
5.41746044e+00, -8.95283446e-02, 1.01503059e-01, 1.43040447e+01
5.41602373e+00, -6.91570044e-02, 1.01503059e-01, 1.43061705e+01
7.12797308e+00, -8.99586901e-02, 1.01503059e-01, 1.44058380e+01
7.13234997e+00, -6.72935471e-02, 1.01503059e-01, 1.44072247e+01
7.13253927e+00, -4.69388217e-02, 1.01503059e-01, 1.44078407e+01
4.73416376e+00, -9.02825743e-02, 1.01503059e-01, 1.43323412e+01
4.73288488e+00, -7.03180879e-02, 1.01503059e-01, 1.43318758e+01
4.75521898e+00, -9.04624686e-02, 1.01503059e-01, 1.43307819e+01
4.75386524e+00, -7.07492456e-02, 1.01503059e-01, 1.43302889e+01
4.73132944e+00, -5.05059063e-02, 1.01503059e-01, 1.43310308e+01
4.75245953e+00, -5.09929210e-02, 1.01503059e-01, 1.43294420e+01
4.77508497e+00, -7.10747615e-02, 1.01503059e-01, 1.43286104e+01
4.77344990e+00, -5.14529645e-02, 1.01503059e-01, 1.43277540e+01
4.79440594e+00, -5.18007278e-02, 1.01503059e-01, 1.43260021e+01
4.79599047e+00, -7.15448260e-02, 1.01503059e-01, 1.43268824e+01
4.79303694e+00, -3.19436342e-02, 1.01503059e-01, 1.43248234e+01
4.77238083e+00, -3.17339301e-02, 1.01503059e-01, 1.43266230e+01
4.75134277e+00, -3.13831009e-02, 1.01503059e-01, 1.43283682e+01
4.73514509e+00, -1.10278279e-01, 1.01503059e-01, 1.43328218e+01
5.39904022e+00, -1.31188124e-01, 1.01503059e-01, 1.43017368e+01
5.33241224e+00, -3.37259322e-02, 1.01503059e-01, 1.43028259e+01
4.88411283e+00, -6.87419921e-02, 1.01503059e-01, 1.43189907e+01
4.88652658e+00, -4.89024296e-02, 1.01503059e-01, 1.43169689e+01
4.88295269e+00, -8.87078941e-02, 1.01503059e-01, 1.43206778e+01
4.86137295e+00, -9.04743522e-02, 1.01503059e-01, 1.43224497e+01
4.90431213e+00, -8.67117643e-02, 1.01503059e-01, 1.43188496e+01
4.90641737e+00, -6.72872514e-02, 1.01503059e-01, 1.43171015e+01
4.90786457e+00, -4.78653125e-02, 1.01503059e-01, 1.43151407e+01
5.75202084e+00, -1.78991295e-02, 1.01503059e-01, 1.43336048e+01
7.22504330e+00, -9.86613408e-02, 1.01503059e-01, 1.44043856e+01
5.00761557e+00, -8.24906826e-02, 1.01503059e-01, 1.43100910e+01
5.00227499e+00, -6.57550097e-02, 1.01503059e-01, 1.43090982e+01
5.63730001e+00, -8.19148123e-02, 1.01503059e-01, 1.43174410e+01
5.85644054e+00, -9.80547443e-02, 1.01503059e-01, 1.43381901e+01
5.19023132e+00, -1.53853253e-01, 1.01503059e-01, 1.43070927e+01
7.00411272e+00, -7.05023706e-02, 1.01503059e-01, 1.44069662e+01
7.15099525e+00, -2.99499054e-02, 1.01503059e-01, 1.44078674e+01
7.12824869e+00, -1.13574184e-01, 1.01503059e-01, 1.44035254e+01
6.58054018e+00, -6.83256760e-02, 1.01503059e-01, 1.43960829e+01
6.58691072e+00, -4.87360992e-02, 1.01503059e-01, 1.43978271e+01
6.60198355e+00, -7.01526552e-02, 1.01503059e-01, 1.43969498e+01
6.60663700e+00, -5.06949313e-02, 1.01503059e-01, 1.43986387e+01
6.59116125e+00, -2.82062516e-02, 1.01503059e-01, 1.43986549e+01
6.60950613e+00, -3.00592277e-02, 1.01503059e-01, 1.43995342e+01
6.57284069e+00, -2.64628604e-02, 1.01503059e-01, 1.43977098e+01
5.37894440e+00, -1.52032033e-01, 1.01503059e-01, 1.43024769e+01
3.98129988e+00, -1.09284438e-01, 1.01503059e-01, 1.43125582e+01
3.98424125e+00, -9.58248228e-02, 1.01503059e-01, 1.43114138e+01
3.98174500e+00, -1.28445119e-01, 1.01503059e-01, 1.43140564e+01
5.27307653e+00, -9.67662968e-03, 1.01503059e-01, 1.42998190e+01
5.29294252e+00, -1.14720566e-02, 1.01503059e-01, 1.43004265e+01
5.31258106e+00, -1.30135752e-02, 1.01503059e-01, 1.43011732e+01
4.86786175e+00, -2.78026350e-02, 1.01503059e-01, 1.43172350e+01
4.85020304e+00, -2.96002291e-02, 1.01503059e-01, 1.43191099e+01
4.88786077e+00, -2.78333686e-02, 1.01503059e-01, 1.43154554e+01
5.73003387e+00, 2.63430760e-03, 1.01503059e-01, 1.43321371e+01
7.20549822e+00, -1.18003257e-01, 1.01503059e-01, 1.44024620e+01
6.37152433e+00, -2.47087330e-02, 1.01503059e-01, 1.43849754e+01
6.35127115e+00, -2.38951780e-02, 1.01503059e-01, 1.43835363e+01
6.39137650e+00, -2.58446094e-02, 1.01503059e-01, 1.43863840e+01
4.60959768e+00, -6.48199096e-02, 1.01503059e-01, 1.43383284e+01
4.58947420e+00, -6.29589036e-02, 1.01503059e-01, 1.43389177e+01
4.59040642e+00, -8.38106498e-02, 1.01503059e-01, 1.43392773e+01
4.61042833e+00, -8.53231028e-02, 1.01503059e-01, 1.43387928e+01
4.59096241e+00, -1.04297996e-01, 1.01503059e-01, 1.43397980e+01
4.61109638e+00, -1.05806455e-01, 1.01503059e-01, 1.43393049e+01
4.57050037e+00, -8.27321634e-02, 1.01503059e-01, 1.43396292e+01
4.57001638e+00, -6.24011531e-02, 1.01503059e-01, 1.43394032e+01
4.57091045e+00, -1.03216566e-01, 1.01503059e-01, 1.43401213e+01
5.47827339e+00, -8.58602226e-02, 1.01503059e-01, 1.43067141e+01
5.45806980e+00, -8.70595723e-02, 1.01503059e-01, 1.43057356e+01
5.49881458e+00, -1.04738258e-01, 1.01503059e-01, 1.43058491e+01
5.49851227e+00, -8.49704891e-02, 1.01503059e-01, 1.43077707e+01
5.49842787e+00, -6.55374750e-02, 1.01503059e-01, 1.43104582e+01
5.47790956e+00, -6.60762191e-02, 1.01503059e-01, 1.43093519e+01
5.51891041e+00, -6.51069507e-02, 1.01503059e-01, 1.43116102e+01
5.51872778e+00, -8.45028758e-02, 1.01503059e-01, 1.43089085e+01
5.51878691e+00, -1.03815682e-01, 1.01503059e-01, 1.43069553e+01
5.81611252e+00, -1.16483793e-01, 1.01503059e-01, 1.43320389e+01
5.79545450e+00, -1.06887132e-01, 1.01503059e-01, 1.43306885e+01
5.83666754e+00, -1.17566228e-01, 1.01503059e-01, 1.43336563e+01
7.18868065e+00, -1.45216575e-02, 1.01503059e-01, 1.44073734e+01
7.20771551e+00, -1.64239816e-02, 1.01503059e-01, 1.44072618e+01
7.16978741e+00, -1.22847054e-02, 1.01503059e-01, 1.44074535e+01
7.18597698e+00, -1.36919543e-01, 1.01503059e-01, 1.44003668e+01
7.16653204e+00, -1.35772318e-01, 1.01503059e-01, 1.44007034e+01
7.14711952e+00, -1.34783655e-01, 1.01503059e-01, 1.44009800e+01
5.57994223e+00, -2.57413387e-02, 1.01503059e-01, 1.43195782e+01
5.57966995e+00, -4.51514311e-02, 1.01503059e-01, 1.43180695e+01
5.58057308e+00, -6.42020302e-03, 1.01503059e-01, 1.43196402e+01
3.20305681e+00, -8.53650346e-02, 1.01503059e-01, 1.43378763e+01
3.22176600e+00, -8.45477059e-02, 1.01503059e-01, 1.43367643e+01
3.18397045e+00, -8.56483653e-02, 1.01503059e-01, 1.43394642e+01
5.33707094e+00, -1.72955349e-01, 1.01503059e-01, 1.43053341e+01
5.31560087e+00, -1.73398435e-01, 1.01503059e-01, 1.43058434e+01
5.35831594e+00, -1.72519341e-01, 1.01503059e-01, 1.43049335e+01
3.91841650e+00, -1.40629351e-01, 1.01503059e-01, 1.43137341e+01
3.94006753e+00, -1.43569604e-01, 1.01503059e-01, 1.43144369e+01
3.96106267e+00, -1.46061242e-01, 1.01503059e-01, 1.43152046e+01
6.61141586e+00, -9.78846941e-03, 1.01503059e-01, 1.43995590e+01
6.59231138e+00, -8.22452083e-03, 1.01503059e-01, 1.43985825e+01
6.62900257e+00, -3.10656093e-02, 1.01503059e-01, 1.44003830e+01
6.62612009e+00, -5.10959104e-02, 1.01503059e-01, 1.43994513e+01
6.63087797e+00, -1.10486913e-02, 1.01503059e-01, 1.44004774e+01
3.24084210e+00, -8.34732950e-02, 1.01503059e-01, 1.43361216e+01
3.23821473e+00, -1.03652418e-01, 1.01503059e-01, 1.43359947e+01
3.23556828e+00, -1.23738572e-01, 1.01503059e-01, 1.43367624e+01
3.25564146e+00, -1.22475639e-01, 1.01503059e-01, 1.43351107e+01
3.25774026e+00, -1.02463894e-01, 1.01503059e-01, 1.43350334e+01
3.26011705e+00, -8.24157149e-02, 1.01503059e-01, 1.43359079e+01
5.70808458e+00, 2.36941800e-02, 1.01503059e-01, 1.43293076e+01
3.89521861e+00, -1.03932537e-01, 1.01503059e-01, 1.43074722e+01
3.89681053e+00, -1.20982558e-01, 1.01503059e-01, 1.43103428e+01
3.89614272e+00, -1.38012931e-01, 1.01503059e-01, 1.43132467e+01
5.87779856e+00, -5.71700558e-02, 1.01503059e-01, 1.43430214e+01
5.87720728e+00, -7.78390244e-02, 1.01503059e-01, 1.43421659e+01
5.87813044e+00, -3.66907492e-02, 1.01503059e-01, 1.43437738e+01
5.49920988e+00, -1.24689445e-01, 1.01503059e-01, 1.43046465e+01
6.75589371e+00, -9.69275758e-02, 1.01503059e-01, 1.44010162e+01
6.75892735e+00, -1.16370812e-01, 1.01503059e-01, 1.43992043e+01
6.75995970e+00, -1.35287598e-01, 1.01503059e-01, 1.43972120e+01
5.60149384e+00, 1.28553249e-02, 1.01503059e-01, 1.43205652e+01
3.20534611e+00, -6.49915934e-02, 1.01503059e-01, 1.43366966e+01
3.22395420e+00, -6.43081516e-02, 1.01503059e-01, 1.43361158e+01
3.24288154e+00, -6.34362772e-02, 1.01503059e-01, 1.43360758e+01
6.86065865e+00, -1.31004319e-01, 1.01503059e-01, 1.44000511e+01
6.86409426e+00, -1.11080855e-01, 1.01503059e-01, 1.44023075e+01
6.85935545e+00, -1.50220409e-01, 1.01503059e-01, 1.43977108e+01
5.83588028e+00, -1.72080453e-02, 1.01503059e-01, 1.43409519e+01
5.81443501e+00, -1.78608112e-02, 1.01503059e-01, 1.43390388e+01
5.85701132e+00, -1.67836510e-02, 1.01503059e-01, 1.43428640e+01
7.24479246e+00, -7.88401216e-02, 1.01503059e-01, 1.44058981e+01
7.24501991e+00, -5.84547371e-02, 1.01503059e-01, 1.44068613e+01
7.24525261e+00, -3.81688885e-02, 1.01503059e-01, 1.44071236e+01
6.96866560e+00, -3.19245718e-02, 1.01503059e-01, 1.44078522e+01
6.96405506e+00, -5.16757965e-02, 1.01503059e-01, 1.44075060e+01
6.96997833e+00, -1.28376829e-02, 1.01503059e-01, 1.44077272e+01
5.62258291e+00, 3.18225659e-02, 1.01503059e-01, 1.43213520e+01
6.81956720e+00, -1.70646101e-01, 1.01503059e-01, 1.43944025e+01
6.80018950e+00, -1.72043875e-01, 1.01503059e-01, 1.43938046e+01
6.83928728e+00, -1.70040160e-01, 1.01503059e-01, 1.43949032e+01
7.22637320e+00, -1.74265634e-02, 1.01503059e-01, 1.44071178e+01
7.03170586e+00, -2.05011037e-03, 1.01503059e-01, 1.44074068e+01
7.01151466e+00, 2.40558432e-03, 1.01503059e-01, 1.44072714e+01
6.99106455e+00, 4.83338814e-03, 1.01503059e-01, 1.44071283e+01
5.68647671e+00, 4.51081358e-02, 1.01503059e-01, 1.43262081e+01
5.66518688e+00, 4.73284759e-02, 1.01503059e-01, 1.43242130e+01
5.64404345e+00, 4.96160910e-02, 1.01503059e-01, 1.43222599e+01
5.25304079e+00, -8.23858846e-03, 1.01503059e-01, 1.42993307e+01
5.29418135e+00, -1.74191982e-01, 1.01503059e-01, 1.43064632e+01
5.23287535e+00, -2.71386486e-02, 1.01503059e-01, 1.43002472e+01
3.95341134e+00, -6.55409321e-02, 1.01503059e-01, 1.43020182e+01
3.97293139e+00, -6.42661005e-02, 1.01503059e-01, 1.43029118e+01
3.93413234e+00, -6.57851249e-02, 1.01503059e-01, 1.43011074e+01
5.17028952e+00, -1.74403176e-01, 1.01503059e-01, 1.43110428e+01
5.15018749e+00, -1.73598245e-01, 1.01503059e-01, 1.43118706e+01
5.13013697e+00, -1.72594681e-01, 1.01503059e-01, 1.43126917e+01
6.78089523e+00, -1.73053488e-01, 1.01503059e-01, 1.43931808e+01
4.71497107e+00, -1.30478382e-01, 1.01503059e-01, 1.43347111e+01
4.69398022e+00, -1.30579129e-01, 1.01503059e-01, 1.43359365e+01
4.67312050e+00, -1.30295873e-01, 1.01503059e-01, 1.43370752e+01
5.08915091e+00, -1.27339795e-01, 1.01503059e-01, 1.43090267e+01
5.08962488e+00, -1.47550002e-01, 1.01503059e-01, 1.43113461e+01
5.08848476e+00, -1.07338972e-01, 1.01503059e-01, 1.43073235e+01
5.10886431e+00, -1.08856238e-01, 1.01503059e-01, 1.43063707e+01
5.06801081e+00, -1.05821095e-01, 1.01503059e-01, 1.43083763e+01
5.06875324e+00, -1.25809714e-01, 1.01503059e-01, 1.43101168e+01
5.06926346e+00, -1.45505518e-01, 1.01503059e-01, 1.43123732e+01
2.89841819e+00, -2.63578668e-02, 1.01503059e-01, 1.44580641e+01
2.89882278e+00, -4.43900935e-02, 1.01503059e-01, 1.44499483e+01
2.91785669e+00, -4.38704193e-02, 1.01503059e-01, 1.44386692e+01
2.91755748e+00, -2.61823982e-02, 1.01503059e-01, 1.44457159e+01
2.91851974e+00, -6.19975664e-02, 1.01503059e-01, 1.44314556e+01
2.89955664e+00, -6.25946075e-02, 1.01503059e-01, 1.44412384e+01
2.93575644e+00, -2.42413599e-02, 1.01503059e-01, 1.44332619e+01
2.93678546e+00, -4.26101573e-02, 1.01503059e-01, 1.44272270e+01
3.99636889e+00, -9.28063169e-02, 1.01503059e-01, 1.43126965e+01
3.99432564e+00, -7.86763728e-02, 1.01503059e-01, 1.43091249e+01
3.99988151e+00, -1.12323120e-01, 1.01503059e-01, 1.43141651e+01
2.93745494e+00, -6.11361712e-02, 1.01503059e-01, 1.44214754e+01
4.83759594e+00, -7.18518570e-02, 1.01503059e-01, 1.43234024e+01
4.83465385e+00, -5.22559248e-02, 1.01503059e-01, 1.43223839e+01
4.81718540e+00, -7.20009133e-02, 1.01503059e-01, 1.43251190e+01
4.81514597e+00, -5.19725569e-02, 1.01503059e-01, 1.43242044e+01
5.43773317e+00, -8.82078260e-02, 1.01503059e-01, 1.43048468e+01
6.28941441e+00, -8.33011344e-02, 1.01503059e-01, 1.43760862e+01
6.29030132e+00, -6.37583584e-02, 1.01503059e-01, 1.43778467e+01
7.10752201e+00, -9.84164253e-02, 1.01503059e-01, 1.44052820e+01
4.71034193e+00, -5.00159226e-02, 1.01503059e-01, 1.43324919e+01
4.68973398e+00, -4.92678806e-02, 1.01503059e-01, 1.43338146e+01
5.71613455e+00, -9.17997509e-02, 1.01503059e-01, 1.43240147e+01
5.73570967e+00, -9.54226404e-02, 1.01503059e-01, 1.43256836e+01
4.79733849e+00, -9.13133621e-02, 1.01503059e-01, 1.43274984e+01
4.77623558e+00, -9.08447877e-02, 1.01503059e-01, 1.43291578e+01
4.64990330e+00, -6.77096024e-02, 1.01503059e-01, 1.43367844e+01
4.65096140e+00, -8.82227123e-02, 1.01503059e-01, 1.43373079e+01
4.63057327e+00, -8.70267525e-02, 1.01503059e-01, 1.43381424e+01
4.62964153e+00, -6.64263740e-02, 1.01503059e-01, 1.43376236e+01
5.17029476e+00, -6.91750497e-02, 1.01503059e-01, 1.43022976e+01
5.19151306e+00, -6.88949898e-02, 1.01503059e-01, 1.43020706e+01
4.65181112e+00, -1.08809687e-01, 1.01503059e-01, 1.43377533e+01
4.63139963e+00, -1.07519016e-01, 1.01503059e-01, 1.43386240e+01
5.37370443e+00, -5.22789769e-02, 1.01503059e-01, 1.43051510e+01
5.39439154e+00, -5.07641770e-02, 1.01503059e-01, 1.43063278e+01
6.32852936e+00, -1.00977734e-01, 1.01503059e-01, 1.43771172e+01
6.30845690e+00, -1.01525292e-01, 1.01503059e-01, 1.43754940e+01
6.28858614e+00, -1.03313260e-01, 1.01503059e-01, 1.43738613e+01
6.26807690e+00, -1.01563506e-01, 1.01503059e-01, 1.43724070e+01
5.69962454e+00, -1.08436286e-01, 1.01503059e-01, 1.43206387e+01
4.81297731e+00, -3.19582522e-02, 1.01503059e-01, 1.43229847e+01
4.83200645e+00, -3.12302690e-02, 1.01503059e-01, 1.43210726e+01
3.91425991e+00, -8.44890997e-02, 1.01503059e-01, 1.43048115e+01
4.83982182e+00, -9.15936381e-02, 1.01503059e-01, 1.43241339e+01
4.81839466e+00, -9.16287899e-02, 1.01503059e-01, 1.43258152e+01
2.27466440e+00, -1.07588597e-01, 1.01503059e-01, 1.42159586e+01
2.27187729e+00, -8.84092674e-02, 1.01503059e-01, 1.41930962e+01
2.25116420e+00, -8.78885016e-02, 1.01503059e-01, 1.42047958e+01
2.25337315e+00, -1.07653432e-01, 1.01503059e-01, 1.42264757e+01
2.24907374e+00, -6.76920936e-02, 1.01503059e-01, 1.41800442e+01
2.26867676e+00, -6.90144971e-02, 1.01503059e-01, 1.41670399e+01
2.29311609e+00, -8.77916366e-02, 1.01503059e-01, 1.41835794e+01
2.29623675e+00, -1.07158631e-01, 1.01503059e-01, 1.42084389e+01
2.28784847e+00, -6.95702210e-02, 1.01503059e-01, 1.41571293e+01
6.98136473e+00, -7.11092278e-02, 1.01503059e-01, 1.44068098e+01
5.12881184e+00, -8.92908275e-02, 1.01503059e-01, 1.43042212e+01
5.59898520e+00, -6.38796911e-02, 1.01503059e-01, 1.43168859e+01
6.84934521e+00, -8.95811394e-02, 1.01503059e-01, 1.44039736e+01
5.77506685e+00, -1.01931788e-01, 1.01503059e-01, 1.43291397e+01
5.75534773e+00, -9.88206938e-02, 1.01503059e-01, 1.43274059e+01
6.77345037e+00, -7.89918676e-02, 1.01503059e-01, 1.44029856e+01
5.25104094e+00, -1.36150301e-01, 1.01503059e-01, 1.43031921e+01
5.23085976e+00, -1.35026842e-01, 1.01503059e-01, 1.43037691e+01
6.62320995e+00, -7.10017979e-02, 1.01503059e-01, 1.43978214e+01
5.43664312e+00, -6.78093433e-02, 1.01503059e-01, 1.43072128e+01
5.45728350e+00, -6.68299049e-02, 1.01503059e-01, 1.43082724e+01
7.07005548e+00, -4.77744713e-02, 1.01503059e-01, 1.44080105e+01
7.09092903e+00, -4.51905467e-02, 1.01503059e-01, 1.44080563e+01
7.11209536e+00, -4.46981192e-02, 1.01503059e-01, 1.44079924e+01
7.08645916e+00, -9.77221727e-02, 1.01503059e-01, 1.44052896e+01
7.02449083e+00, -9.04372931e-02, 1.01503059e-01, 1.44057369e+01
7.04632282e+00, -9.13282856e-02, 1.01503059e-01, 1.44057388e+01
7.06673527e+00, -9.37364101e-02, 1.01503059e-01, 1.44055758e+01
4.73031425e+00, -3.06545496e-02, 1.01503059e-01, 1.43300400e+01
5.55994463e+00, -2.59518735e-02, 1.01503059e-01, 1.43180685e+01
5.55958796e+00, -4.53112423e-02, 1.01503059e-01, 1.43166904e+01
5.55930758e+00, -6.45853728e-02, 1.01503059e-01, 1.43140936e+01
5.57927132e+00, -6.42764792e-02, 1.01503059e-01, 1.43154564e+01
5.53944016e+00, -4.55265082e-02, 1.01503059e-01, 1.43153572e+01
5.53914690e+00, -6.47679791e-02, 1.01503059e-01, 1.43128176e+01
5.53894520e+00, -8.39367881e-02, 1.01503059e-01, 1.43101330e+01
5.51903057e+00, -4.57727127e-02, 1.01503059e-01, 1.43140478e+01
4.75630140e+00, -1.10259339e-01, 1.01503059e-01, 1.43313437e+01
4.66936493e+00, -4.82592061e-02, 1.01503059e-01, 1.43350182e+01
4.55011749e+00, -8.13202932e-02, 1.01503059e-01, 1.43398514e+01
4.56896544e+00, -4.11951058e-02, 1.01503059e-01, 1.43394337e+01
5.41961050e+00, -1.30101219e-01, 1.01503059e-01, 1.43020525e+01
6.34839964e+00, -1.00879639e-01, 1.01503059e-01, 1.43786707e+01
5.21303368e+00, -4.71026413e-02, 1.01503059e-01, 1.43011789e+01
4.01769781e+00, -1.14663310e-01, 1.01503059e-01, 1.43156929e+01
4.01435757e+00, -9.94957089e-02, 1.01503059e-01, 1.43145285e+01
5.35241795e+00, -3.36550064e-02, 1.01503059e-01, 1.43038359e+01
4.92711067e+00, -6.55466467e-02, 1.01503059e-01, 1.43152657e+01
4.92550945e+00, -8.44549239e-02, 1.01503059e-01, 1.43170252e+01
4.92962170e+00, -4.71219756e-02, 1.01503059e-01, 1.43133421e+01
5.77269268e+00, -1.83339510e-02, 1.01503059e-01, 1.43353462e+01
5.79333639e+00, -1.81532912e-02, 1.01503059e-01, 1.43371611e+01
4.20914984e+00, -8.20479095e-02, 1.01503059e-01, 1.43252783e+01
4.22800112e+00, -8.05950686e-02, 1.01503059e-01, 1.43270092e+01
4.22783327e+00, -6.22295439e-02, 1.01503059e-01, 1.43255978e+01
4.20842218e+00, -6.21811226e-02, 1.01503059e-01, 1.43239880e+01
4.24754667e+00, -6.31190762e-02, 1.01503059e-01, 1.43273935e+01
7.24483967e+00, -9.89380926e-02, 1.01503059e-01, 1.44041138e+01
2.22895074e+00, -6.67999014e-02, 1.01503059e-01, 1.41978254e+01
2.23086357e+00, -8.74324068e-02, 1.01503059e-01, 1.42202358e+01
2.22745538e+00, -4.61794026e-02, 1.01503059e-01, 1.41715460e+01
2.24782324e+00, -4.71989289e-02, 1.01503059e-01, 1.41507282e+01
2.26804423e+00, -4.81037870e-02, 1.01503059e-01, 1.41354198e+01
4.01329803e+00, -7.87551701e-02, 1.01503059e-01, 1.43109083e+01
7.00280428e+00, -9.02005434e-02, 1.01503059e-01, 1.44056520e+01
3.87468457e+00, -1.01134039e-01, 1.01503059e-01, 1.43071861e+01
3.87465668e+00, -1.19467549e-01, 1.01503059e-01, 1.43101606e+01
3.89469957e+00, -8.43795389e-02, 1.01503059e-01, 1.43041878e+01
3.87497592e+00, -8.24308246e-02, 1.01503059e-01, 1.43037300e+01
3.85481048e+00, -8.05014521e-02, 1.01503059e-01, 1.43035173e+01
3.85447121e+00, -9.93673280e-02, 1.01503059e-01, 1.43069601e+01
3.87519813e+00, -6.32141307e-02, 1.01503059e-01, 1.42992697e+01
3.85534191e+00, -6.17399178e-02, 1.01503059e-01, 1.42991447e+01
